inflows_1,inflows_2,inflows_3,inflows_4,inflows_5,inflows_6,inflows_7,inflows_8,inflows_9,total_inflows,outflows_1,outflows_2,outflows_3,outflows_4,outflows_5,total_outflows
4490756.0,2574072.0,2493212.0,9149126.0,7265989.0,5190956.0,4294759.51,7979566.93,8241608.0,51680045.44,-2835952.0,-9993203.0,-6787195.0,-8445066.0,-9062210.0,-37123626.0
7817903.0,9011085.0,4958298.0,29399.47,2581401.7,2937466.38,8936302.0,3320175.66,7092940.0,46684971.21,-5878308.74,-1047260.0,-2758982.0,-4264438.06,-561636.0,-14510624.8
5279844.47,8912769.0,4744743.0,7901364.13,9911540.0,6523380.0,6350608.51,5569550.21,6803441.88,61997241.2,-7477842.0,-6784428.0,-6619446.44,-2093528.0,-9639805.0,-32615049.44
842398.53,2121832.41,2781504.79,3733356.25,2462780.0,2016069.0,5021753.01,1044498.19,5440183.0,25464375.18,-3656118.55,-1231887.0,-7745521.0,-6231663.0,-3203980.0,-22069169.55
6913675.97,7490128.0,7414158.51,4692147.88,8909372.0,4398253.0,1714881.72,9657802.0,4465758.9,55656177.98,-4563984.0,-7255060.25,-812206.0,-3142238.0,-7914638.0,-23688126.25
7605249.25,1568723.8,6270739.3,7273948.91,863554.36,7316540.04,8650943.0,2855373.88,3718051.87,46123124.41,-6838159.0,-93536.0,-1292517.0,-7729355.0,-5495096.0,-21448663.0
7076982.92,3325365.7,9193086.0,3530439.67,1673657.38,2813846.0,4240048.0,3955198.68,8940789.0,44749413.35,-3767025.8,-6679.0,-7279230.0,-5826510.0,-5671013.0,-22550457.8
9788924.0,8038355.0,6548839.74,6686877.15,7424674.9,7641851.0,6184708.86,6545963.66,2486618.0,61346812.31,-5411007.0,-4087101.7,-6663720.0,-3759286.77,-9997667.0,-29918782.47
3583649.21,5389181.07,3661839.19,4729716.21,2789376.01,2962584.13,1681871.65,2534614.63,1889061.23,29221893.33,-1315858.0,-4668843.83,-9411554.0,-7804178.24,-8480819.0,-31681253.07
4153607.4,9670936.0,3279095.0,3594764.01,9542253.0,1767472.0,7325974.0,3961014.28,1277015.16,44572130.85,-4788777.51,-1654105.0,-4933579.67,-613066.0,-3309385.0,-15298913.18
6479557.0,9697436.0,6224349.0,3292198.83,6327721.08,3932206.17,5714485.0,8059115.9,5803742.06,55530811.04,-3695990.0,-5287941.3,-7545859.53,-2295021.0,-893750.0,-19718561.83
5071571.23,1191798.0,8344884.21,5055773.71,1797391.68,4485795.0,1522930.43,6173560.55,8457243.0,42100947.81,-2057881.17,-8383715.0,-6733969.0,-6614875.0,-9042414.0,-32832854.17
8187558.62,96836.92,8282389.55,6028727.0,9744648.0,9632560.0,3707329.0,2888961.11,3047960.0,51616970.2,-1271069.0,-1096848.0,-8827501.0,-4195320.94,-4517423.53,-19908162.47
1893166.76,8678433.0,7387693.74,743211.96,9444026.0,7000243.18,4202014.43,2191797.98,3720231.44,45260818.49,-1825729.12,-5781096.36,-8301791.81,-4944400.0,-2610376.0,-23463393.29
8377898.92,5190526.0,236050.56,9522864.0,4129490.12,1894856.0,2119745.0,4858644.0,9700658.0,46030732.6,-1092759.0,-7459715.25,-5787121.72,-4880735.43,-5995824.0,-25216155.4
6025318.0,1756588.06,6612430.82,1255180.1,9301694.0,2042518.0,1129454.36,4550935.0,4457009.38,37131127.72,-5395169.01,-178309.0,-5113994.53,-4318170.23,-4861034.0,-19866676.77
8593465.0,3549336.89,5981800.0,3598643.2,2957657.08,6421314.77,3143949.8,3666905.93,2066715.0,39979787.67,-2382054.0,-6564554.76,-3185762.0,-8184558.47,-5800804.0,-26117733.23
5361647.0,4593529.0,2856022.44,4844367.67,3079078.0,7331726.0,741507.12,5116194.0,5285103.0,39209174.23,-3004880.0,-7023268.82,-4113362.17,-6975936.0,-8655828.0,-29773274.99
9199782.0,1384073.11,15157.39,8177332.04,4148160.99,9587727.0,701497.93,8420019.0,9937075.0,51570824.46,-7262731.0,-7606668.71,-3814054.53,-9164277.0,-699459.0,-28547190.24
9939889.0,9747760.0,9127669.0,5869837.98,9561200.0,4561786.0,3603347.48,3715591.56,8291617.0,64418698.02,-4892915.87,-9895959.0,-9771601.0,-8967989.0,-703643.0,-34232107.87
9811823.0,2116455.24,8786751.0,5379511.86,6895637.22,169627.52,9622031.0,4120427.56,1884584.99,48786849.39,-3545007.55,-4435947.44,-5720378.01,-3686781.59,-9847894.0,-27236008.59
5486791.0,5580109.03,9901769.0,7972185.75,4825715.95,1738781.13,6871542.0,3865993.07,6254477.0,52497363.93,-8099702.72,-1613348.04,-2268119.0,-349753.0,-2521208.0,-14852130.76
9215782.0,108448.94,4867058.14,2331861.59,1621753.48,3770111.32,9127269.0,1943328.31,2768244.84,35753857.62,-8063932.0,-9913729.0,-5828295.0,-5480467.68,-6456586.0,-35743009.68
6114360.0,2323144.16,7067743.09,7803285.01,7423666.0,6443485.0,6158537.67,6370290.23,7520238.2,57224749.36,-2963451.0,-5141245.17,-4917744.3,-4592913.38,-4231494.43,-21846848.28
5460003.0,5785456.0,2684547.61,3712067.0,5258589.0,5202718.0,6797552.89,1994775.26,2799521.25,39695230.01,-3378053.0,-7813713.0,-5387517.22,-3203720.81,-1359086.0,-21142090.03
7437855.0,3922878.66,3605248.42,487647.06,4173475.59,5482983.0,2342536.83,1563108.77,4129572.0,33145305.33,-985993.0,-559742.0,-3580120.0,-995145.0,-4700059.69,-10821059.69
989240.47,4792995.0,4893442.27,5535567.8,2836525.22,6209248.0,5151026.0,5919557.0,9426097.0,45753698.76,-5380593.87,-3062418.8,-2915203.0,-1982758.0,-657844.0,-13998817.67
7912376.31,6457259.0,8192045.65,1578103.55,2684138.45,8147038.0,5768485.01,4482548.0,6143579.63,51365573.6,-5593861.4,-9519885.0,-5056310.0,-5552065.0,-8732834.0,-34454955.4
5468234.11,3338518.22,4559259.85,6725297.0,6324940.43,8318255.0,3743002.6,8484289.0,4886570.25,51848366.46,-5363044.11,-8580961.0,-7878264.0,-4646984.0,-5143520.0,-31612773.11
2295880.0,5981429.92,5462577.0,2538051.75,8560124.0,2434453.21,2365969.5,5277143.0,3410984.0,38326612.38,-1548713.0,-2468661.92,-9687360.0,-8048066.0,-1026231.0,-22779031.92
9700348.0,6105169.51,4679925.0,6834057.61,1007482.84,7433080.04,6470616.62,4918567.0,9343867.0,56493113.62,-1927874.02,-2063945.4,-8642167.0,-7392638.9,-259129.0,-20285754.32
3057913.3,7681070.75,1950472.72,819126.95,1216710.6,7464940.62,3445161.53,8302290.0,273271.8,34210958.27,-1898072.0,-9833797.0,-8858619.0,-9727868.0,-7013434.0,-37331790.0
963147.15,4179387.0,4277457.0,6284310.69,3247927.27,281045.75,2285670.95,621344.52,9652167.0,31792457.33,-4373119.31,-6609147.0,-8711170.0,-5929541.0,-4841208.0,-30464185.31
1030645.17,8831546.0,7421278.05,7519769.0,9065118.0,5334821.0,3714280.35,370923.1,8121864.87,51410245.54,-9257017.0,-6167294.0,-4741486.0,-7267521.0,-8381645.0,-35814963.0
3239967.43,6210996.0,8649314.0,2064212.06,7024294.0,8571919.0,5191547.03,3228176.29,6083492.0,50263917.81,-4388699.0,-172772.0,-9663877.0,-825559.0,-4577977.0,-19628884.0
1107994.94,95555.08,1517614.47,6417854.58,137394.48,516142.36,8827360.0,4145243.6,2865815.0,25630974.51,-6678628.1,-2336852.0,-7223703.31,-3689491.88,-5392321.0,-25320996.29
7767905.0,6979314.0,2838833.5,135633.73,6762685.0,1095354.73,7147631.96,3882281.54,9167296.0,45776935.46,-4972344.32,-8426833.0,-8148480.0,-1143524.0,-6534548.62,-29225729.94
6728596.17,7339185.04,6378562.0,2795070.0,5567484.0,8915649.0,3410124.97,9459108.0,9962308.0,60556087.18,-3310652.0,-4146155.77,-992065.0,-2396348.0,-4571601.0,-15416821.77
512466.76,3893151.48,7051314.72,9653076.0,511554.81,2430476.71,126008.84,2150743.0,2566951.36,28895743.68,-8853358.0,-9075533.0,-9290816.0,-246869.0,-7913725.98,-35380301.98
9392504.0,8499733.0,3472884.27,4322675.91,8194237.42,1253986.72,7393931.0,8870119.0,9388108.0,60788179.32,-9625754.0,-5431239.0,-2637334.38,-9926988.0,-2725384.0,-30346699.38
7930150.44,2894259.91,7464921.35,6843066.0,5085609.02,6520015.07,9615913.0,7387775.34,7217995.27,60959705.4,-4172699.46,-9624709.0,-1992640.0,-270696.0,-1910572.0,-17971316.46
4918981.0,3042992.03,6530422.08,3097691.59,1752086.27,4110991.74,4858978.0,592350.43,465504.19,29369997.33,-393535.0,-3642935.0,-8205502.99,-2926791.66,-8021538.32,-23190302.97
8217643.66,4416138.0,1935769.56,782990.88,4676722.0,9348199.0,6161548.22,7352697.22,7270592.0,50162300.54,-2487491.44,-7404579.0,-2083895.0,-4992146.95,-6007737.0,-22975849.39
2233914.34,8128189.0,4356660.58,381987.11,8843249.0,4076571.99,4329178.0,6941310.49,4196662.18,43487722.69,-5364709.15,-4214928.0,-6749961.81,-6539012.55,-1555605.0,-24424216.51
1213533.6,7653313.0,6053611.0,4726620.0,3745563.0,2329581.82,2949480.27,6246237.08,774533.51,35692473.28,-2576408.0,-2268027.75,-8111773.0,-131777.0,-4877907.74,-17965893.49
6808246.06,7345127.49,5485503.38,3522942.03,9177764.0,4402069.0,8511300.0,7600324.0,9254432.0,62107707.96,-2286716.06,-4602143.0,-2639922.62,-6013664.0,-4441137.82,-19983583.5
1599077.41,3308103.0,3553837.0,6801758.67,8155856.0,8084191.0,7983727.0,8672090.0,3990436.93,52149077.01,-3459115.0,-9796282.0,-5411825.77,-3380007.57,-6639963.0,-28687193.34
339638.6,2715884.66,8185545.0,5648614.16,8312432.0,7119221.0,278252.12,9239368.0,6651653.2,48490608.74,-9334830.0,-6333621.96,-993764.0,-3602752.0,-399142.0,-20664109.96
7090455.0,8929474.0,3388186.0,9926618.0,5643771.7,613543.67,3426991.41,2737326.89,2293135.79,44049502.46,-4959163.0,-2096383.74,-4660126.08,-6637703.0,-4882964.0,-23236339.82
3484633.66,6105824.0,2438473.74,5770382.0,1402177.21,4427243.0,7305246.2,6256796.0,2926145.64,40116921.45,-2707827.43,-936554.0,-5917851.0,-9688015.0,-8959559.0,-28209806.43
9874535.0,7805830.0,8559832.0,8902849.0,1216248.0,5904363.11,4509218.53,1717210.91,3877449.31,52367535.86,-5154719.0,-4679869.24,-1788514.0,-6701409.0,-2782537.0,-21107048.24
3483189.49,3338698.0,720550.76,5085741.54,7165832.13,9271424.0,2640301.48,6672195.0,3597956.39,41975888.79,-3596654.33,-4675878.0,-9681245.0,-5437542.0,-2821744.0,-26213063.33
5088827.0,4530323.0,6310480.0,2069912.13,5070084.73,4992332.72,6892749.53,5477306.28,2296363.0,42728378.39,-3073159.1,-2307032.57,-1922935.0,-9948388.0,-803168.0,-18054682.67
9214227.0,3208694.0,190572.47,2348973.0,3436120.99,7761911.0,2965867.08,1213596.09,793376.05,31133337.68,-4643886.0,-5433048.67,-8709060.0,-9031730.0,-6791609.0,-34609333.67
9010125.0,1025453.64,7489891.0,4547674.0,3447074.35,9336951.0,2869894.88,1704946.0,3377419.07,42809428.94,-8000310.0,-2450507.25,-9610119.0,-5421985.77,-5515860.49,-30998782.51
4930681.0,8178563.0,9160817.0,1393454.07,460509.3,2088418.74,3370434.64,4853239.04,5110582.34,39546699.13,-1794276.51,-5351643.0,-9575987.0,-6002592.68,-2277892.82,-25002392.01
7440437.29,3197733.0,6819952.0,5240336.0,3330957.77,7440751.0,7930919.0,3220905.29,5015512.0,49637503.35,-9531528.0,-859201.0,-8563379.0,-1007896.0,-4100842.0,-24062846.0
6421031.0,801545.51,9429541.0,5561219.21,4317680.54,6303738.0,8344011.0,949207.49,249845.0,42377818.75,-9797516.0,-2566778.0,-7026597.0,-5721374.06,-8451651.0,-33563916.06
2994037.0,7306180.0,9633912.0,7555563.0,9567968.0,4380012.0,639589.29,4230928.0,7622824.98,53931014.27,-8689559.0,-3683440.0,-9836624.0,-6338640.0,-279460.0,-28827723.0
4871971.17,1983499.36,4489616.0,8942774.0,5059675.0,7291006.0,9334092.0,3135922.98,2334064.0,47442620.51,-2030982.0,-7475006.0,-1308864.0,-9209563.0,-2127691.0,-22152106.0
6629312.0,7403717.0,8383858.11,3535505.14,2857066.14,1337969.36,1536806.76,2670550.95,1040659.39,35395444.85,-866773.0,-7881140.0,-1798318.83,-7675784.48,-2576476.0,-20798492.31
1516362.52,8553809.0,3127353.64,7537137.42,2721100.94,428664.73,5626829.27,1540274.01,5855029.0,36906560.53,-5071979.0,-1786583.64,-8768664.0,-143229.0,-6316913.43,-22087369.07
5911158.0,556038.12,4430606.0,1636958.34,1195344.31,345248.73,8179183.01,3772121.78,5991781.0,32018439.29,-3468292.98,-3831318.32,-1503865.0,-7429403.0,-4775512.17,-21008391.47
4063620.63,784546.67,3756008.88,9064572.0,4547592.0,4488574.0,6447374.0,3116872.76,3953937.06,40223098.0,-8475722.0,-5824681.0,-5850576.0,-557521.0,-1645090.01,-22353590.01
7716542.6,2294341.32,5651451.81,5678811.03,7930539.5,1054699.68,4815082.0,1023574.19,8436792.0,44601834.13,-7307468.0,-4051227.51,-6438247.5,-5870032.0,-9698148.0,-33365123.01
5376100.72,1266149.5,6557775.0,4508336.1,9509104.0,3405649.85,2132621.66,10464.56,9140993.0,41907194.39,-9309150.0,-8282045.0,-7521830.15,-1543057.0,-2289288.71,-28945370.86
5117288.44,8749309.0,6697144.0,8996830.0,4981842.0,8056036.0,4003757.0,5695777.28,2775511.0,55073494.72,-8425530.0,-3366759.91,-852716.0,-5781679.0,-4485126.97,-22911811.88
3937468.16,705573.56,5356221.0,3954766.51,5689158.12,8882762.0,988593.86,9155641.0,7519151.0,46189335.21,-7115107.0,-2995407.63,-1350287.0,-7301158.0,-6551438.0,-25313397.63
3232872.63,1408146.79,9126137.0,4908537.0,8442545.0,9280692.0,4240131.95,8674846.0,8726512.0,58040420.37,-4811128.0,-349912.0,-3281105.98,-5996975.49,-2360926.0,-16800047.47
1190304.13,4860780.13,6040954.31,9891702.0,6787687.44,9815492.0,8051963.0,2588807.47,9619865.0,58847555.48,-3178331.0,-4282131.05,-297689.0,-6058129.0,-2491485.68,-16307765.73
464422.34,3055117.34,3102153.2,7514248.0,4431026.0,5779468.54,4655654.19,4208675.0,3175163.0,36385927.61,-2762582.0,-139870.0,-4377677.0,-6685896.0,-7671353.0,-21637378.0
3834664.23,4389961.41,6037374.35,2590708.0,4822169.28,6532588.0,9996320.0,7231634.55,1189836.89,46625256.71,-8419198.0,-7339631.0,-9407507.0,-6861128.0,-1598458.0,-33625922.0
943864.0,6627421.0,5974013.0,8543348.0,9074731.0,4923628.0,6665465.0,7913401.55,9557451.0,60223322.55,-4296467.6,-4454421.0,-2674645.0,-9817427.0,-8758381.0,-30001341.6
9631318.0,2487853.05,1458009.59,5417389.6,8948812.0,2962755.87,9868630.0,4335687.0,8349725.15,53460180.26,-465098.0,-8245026.0,-3041549.0,-5391520.0,-2376571.84,-19519764.84
3093719.0,5115102.61,8612543.0,5711221.0,5760911.21,2217356.72,2137952.77,244336.76,6766070.0,39659213.07,-561415.0,-9198696.0,-1653537.86,-9506255.0,-1615864.6,-22535768.46
6212672.0,8536078.0,1145649.79,4659357.98,6807293.16,1623654.52,436485.3,525424.44,9776760.0,39723375.19,-3068297.99,-4255650.8,-8028006.0,-9895953.0,-7888481.91,-33136389.7
1269744.22,6143703.0,3205942.0,9350211.0,9903236.0,8151276.0,9326712.0,5710482.0,6361385.0,59422691.22,-8631404.0,-6545165.0,-4306750.0,-1827323.0,-1013509.0,-22324151.0
3629591.74,3270896.0,4313261.0,469003.35,775074.63,7964526.0,4150911.0,1083844.23,7605780.53,33262888.48,-2924922.0,-9483623.0,-5741807.51,-873920.0,-9198354.0,-28222626.51
2321413.76,8325631.47,6463525.0,335996.48,4586610.3,2578445.64,793414.12,738030.28,8646955.0,34790022.05,-6678932.0,-530376.0,-6978632.82,-2417218.0,-2634502.0,-19239660.82
3798254.0,9237897.0,1148950.22,2685876.21,2834472.45,3033156.69,4863642.05,2400974.53,3630727.24,33633950.39,-2127361.1,-7031565.0,-2670480.59,-758093.0,-8398439.0,-20985938.69
4127106.95,6051741.43,5457613.56,2313205.18,4227574.0,5175355.0,1794109.52,4235705.0,3935774.81,37318185.45,-5470785.25,-4334792.07,-6785913.0,-3887578.0,-5655803.43,-26134871.75
3064450.31,8654629.0,1384456.48,593802.71,8769215.0,9204168.0,7499833.62,9767414.0,2258000.0,51195969.12,-7415663.0,-3005675.0,-8706923.0,-8697815.0,-8908159.0,-36734235.0
948097.2,2762665.05,8378406.0,7076473.0,3339285.29,9851567.0,8324709.0,7838149.0,688233.09,49207584.63,-6305424.2,-8181933.8,-7067080.0,-6633421.0,-441102.0,-28628961.0
9975278.0,6035071.33,7737762.63,9916279.0,4540241.23,4628584.7,6974592.5,8923702.0,6426348.0,65157859.39,-8344123.97,-5699445.05,-6626158.0,-2946617.58,-8646159.0,-32262503.6
7971197.11,2809397.0,4540729.0,9500982.0,3324450.12,3832536.88,2807868.51,8320132.0,1290993.0,44398285.62,-26456.0,-1443779.0,-4378394.77,-2254261.95,-1364833.0,-9467724.72
1150381.0,7821034.0,4925977.0,108547.24,1845750.59,104739.6,8766083.0,9405030.0,3688170.0,37815712.43,-4187930.0,-9965734.0,-4971075.59,-7559176.0,-238405.0,-26922320.59
4661096.23,2622421.12,7347434.52,1261989.06,686230.27,5055671.26,1785698.97,4856527.91,6471854.0,34748923.34,-677659.0,-747900.0,-3521616.0,-9281255.0,-5701151.0,-19929581.0
3355664.3,7809463.0,9674191.0,7009073.0,3327556.5,8029296.0,903986.03,8038630.88,4007784.99,52155645.7,-7318119.75,-7237915.0,-8545737.0,-7936415.0,-1737481.47,-32775668.22
4116174.86,6151851.03,7933712.0,1336776.6,3894175.2,5969001.65,2178614.0,5482165.4,3564650.0,40627120.74,-356835.0,-8444372.0,-8701142.0,-8467581.0,-7687108.0,-33657038.0
4437526.0,6315399.83,2245043.45,2459020.46,3520585.5,7096759.64,9141220.0,8796132.0,5173768.0,49185454.88,-857780.0,-1392964.0,-2591195.0,-196926.0,-9806806.0,-14845671.0
9043454.0,3951313.16,5776711.16,9872094.0,2583653.06,1361795.98,6085078.19,7420587.0,702454.72,46797141.27,-7379139.0,-5042332.38,-4792542.0,-1010391.0,-6294724.0,-24519128.38
8389253.0,6367493.0,3594038.44,9592873.0,1988813.44,893447.65,1186144.26,2717326.0,8428202.0,43157590.79,-7181599.0,-4091578.0,-6709171.0,-2536050.25,-2333790.0,-22852188.25
7382439.91,3270755.0,9695647.0,9309688.0,549325.74,1372149.13,1612233.74,7617574.0,1172527.6,41982340.12,-2930955.0,-4774402.0,-2905393.32,-845273.0,-7701250.0,-19157273.32
9821556.0,8090657.0,6053297.09,9146972.0,7334374.0,5422291.0,6812635.05,3492124.26,5568094.0,61742000.4,-4821972.0,-8659712.0,-5885537.5,-2468419.85,-5563648.14,-27399289.49
8291316.81,7345162.0,7227246.56,2278339.0,1076473.78,6070399.13,3195580.13,4442581.0,4458787.0,44385885.41,-9754620.0,-9917946.0,-1393008.0,-46167.0,-4549335.07,-25661076.07
3896057.0,9804628.0,4138280.22,47672.82,3995093.42,1917711.78,131286.68,213187.74,3018615.0,27162532.66,-2370164.08,-7604388.0,-3488308.0,-3499003.95,-3020269.0,-19982133.03
5059142.13,8413806.0,9411695.0,3958166.14,2068441.48,3096433.32,499779.0,9724183.0,4296172.99,46527819.06,-2668144.21,-1854478.5,-8195536.0,-8459660.0,-3774220.0,-24952038.71
2135673.95,3454116.0,6846714.34,6403616.49,3227498.02,9582914.0,8166609.0,8050383.69,3191763.16,51059288.65,-8699281.0,-2099995.94,-6230862.15,-1953220.96,-3786465.0,-22769825.05
1404091.68,4879559.5,6614284.61,6859805.0,976059.46,5281498.15,6269873.08,6624081.14,6329568.84,45238821.46,-9174308.0,-9970165.0,-7315352.0,-4702185.88,-8786715.0,-39948725.88
9738079.0,969343.33,5609281.0,4237301.0,5540373.0,1383189.36,2187140.28,5646017.0,2591807.43,37902531.4,-5086477.5,-3360173.51,-3475335.18,-9690624.0,-6118085.0,-27730695.19
254871.96,6720105.0,3931824.5,4795173.0,7032005.0,6639309.0,5470544.19,4877427.0,1187794.33,40909053.98,-5597895.0,-7915360.0,-31168.0,-1985630.0,-9318361.0,-24848414.0
7026238.0,3794310.76,4007472.04,7995037.81,4621672.0,6646155.0,3936926.28,6359144.0,2765765.0,47152720.89,-780115.0,-8656083.0,-3075313.08,-3323978.96,-9601010.0,-25436500.04
3992081.67,9143463.0,6883375.63,8499756.0,5064039.0,4501005.04,8176954.0,3624178.71,1272906.0,51157759.05,-4277873.0,-6281700.0,-3964446.0,-9536366.0,-6220699.0,-30281084.0
6520623.0,3804038.85,9187517.0,333471.52,5791161.0,2231433.98,7389189.2,8363146.0,9517565.0,53138145.55,-7020677.0,-6658308.0,-3230627.0,-8777550.0,-2987092.0,-28674254.0
7106992.0,8620788.0,7269104.84,3818654.71,8544733.0,3083549.34,3116468.25,2007549.38,6059284.92,49627124.44,-9241696.0,-7884019.07,-4176577.88,-8326814.0,-625768.0,-30254874.95
4596457.0,1705789.79,7329234.97,7765689.0,3867701.0,8421449.0,8584424.0,2268738.0,2329063.23,46868545.99,-5479910.3,-2962835.0,-2882641.78,-8973600.0,-1401534.0,-21700521.08
6973776.06,6340154.42,8524436.0,1987386.27,1575164.23,9037974.0,1495694.14,4218403.0,3332844.09,43485832.21,-3886799.6,-6217257.0,-9790202.0,-232794.0,-2368704.0,-22495756.6
2522974.0,1687823.0,5454880.0,8449747.0,8814323.0,3677040.15,9667948.0,9253672.0,2402897.64,51931304.79,-8221966.0,-7120226.79,-4499577.17,-4716375.0,-610492.0,-25168636.96
6478480.0,7796566.44,9489958.0,3886367.81,5980173.93,8555860.0,4582011.05,2492847.31,1882491.0,51144755.54,-6902276.0,-3878492.0,-6297963.07,-1287587.0,-4899882.41,-23266200.48
1936083.59,9499355.0,5718847.25,5071661.2,3931894.0,2242824.0,5611839.0,136381.33,3756350.0,37905235.37,-275100.0,-4001046.0,-1581118.0,-4134536.12,-5420767.23,-15412567.35
9906966.0,9341456.0,1573103.4,1425236.11,2495048.74,3772735.64,4194283.0,3246983.79,1283840.73,37239653.41,-3421762.0,-1191337.0,-8566195.0,-4385537.0,-4381433.24,-21946264.24
2607997.49,7498703.21,9372774.0,2319262.0,8595344.0,6143962.34,576505.12,5721799.21,5052157.05,47888504.42,-5726913.12,-9167892.0,-6626353.0,-754331.0,-4479108.22,-26754597.34
8351836.0,1674260.02,1881746.15,5533265.0,6314203.0,4204445.0,7297068.94,3952834.0,6992981.0,46202639.11,-8297559.0,-3753116.53,-9360251.0,-7432241.0,-2388769.84,-31231937.37
9364752.0,1465692.4,1361483.06,390918.26,5850856.0,4125405.89,6810065.89,1246085.77,4819306.82,35434566.09,-8876841.0,-2268037.0,-2327880.0,-9328026.0,-6489786.0,-29290570.0
563298.23,7810809.84,3116027.98,8408054.0,9084860.0,8142111.0,3593519.52,4581995.0,5823672.75,51124348.32,-4285560.0,-8750277.0,-8596038.0,-3002020.54,-2595269.36,-27229164.9
8529330.0,5421441.0,6722039.98,7455169.0,19905.94,4615951.26,4352497.0,6001367.0,962502.19,44080203.37,-4288072.0,-8055327.3,-7007137.0,-9659591.0,-9323609.0,-38333736.3
1010966.69,3384002.06,3778336.0,1644731.99,7157784.0,8159616.37,9646236.0,8558163.0,4171565.0,47511401.11,-1734535.0,-6155395.0,-2028779.0,-5564243.4,-438311.0,-15921263.4
7450973.0,2114434.64,8143535.0,8333907.0,3319196.72,4962955.57,648061.36,2859641.01,8459963.0,46292667.3,-4074687.0,-3680876.05,-9582968.0,-8943721.0,-2016405.0,-28298657.05
988732.42,2353657.0,6894422.0,1086969.54,750244.22,4233292.19,8135140.0,7329032.41,8693720.0,40465209.78,-9388730.0,-4297353.11,-1550478.0,-4818847.0,-8696949.0,-28752357.11
2513991.0,9083184.0,5332507.21,3720575.57,8409899.0,1510598.9,2331384.0,4901216.19,8055231.91,45858587.78,-2033800.0,-5350777.0,-1196815.0,-3742827.0,-6125653.0,-18449872.0
9117132.0,975509.71,3963405.93,562187.21,5731093.81,132042.86,5759638.46,4677110.03,9857596.0,40775716.01,-6438274.0,-9597459.0,-1541013.0,-2501841.0,-5366520.0,-25445107.0
2537706.0,8167374.0,5696401.7,860241.45,4234773.0,8255821.0,9737359.0,4086057.31,2335537.19,45911270.65,-626488.0,-5527218.0,-2130296.0,-9539175.0,-3226691.16,-21049868.16
3997570.16,4398844.48,9026401.0,2381579.0,7059565.0,8846894.0,5255782.66,907072.95,794729.36,42668438.61,-2586237.89,-7653218.0,-8074522.0,-9000419.0,-9667909.0,-36982305.89
8132696.0,4103133.97,8396420.0,3790824.05,1195819.49,4992222.0,9428549.0,8478336.0,7060797.51,55578798.02,-2959940.07,-2807270.3,-9501060.0,-71234.0,-9860705.0,-25200209.37
564421.6,3893304.31,4501832.0,2699166.33,9536304.0,4789082.24,9542296.0,9613981.0,5771230.37,50911617.85,-7851234.0,-9204799.0,-1466670.0,-3156996.18,-672637.0,-22352336.18
8479811.0,9208181.0,9091767.0,1551084.58,9217078.0,1693492.88,3708887.03,3937152.54,4292890.2,51180344.23,-6953600.71,-4476390.0,-6440292.0,-6665317.92,-4686386.59,-29221987.22
2171397.04,3000155.0,3319792.0,4686274.04,9183072.0,1781892.66,5784344.22,8592589.0,9489895.0,48009410.96,-3554614.0,-330376.0,-7678369.0,-6864452.0,-975260.0,-19403071.0
5872256.57,8719010.0,6305007.73,8667221.0,2756186.0,3354735.0,8526527.0,3655659.75,76328.13,47932931.18,-5785106.0,-6692423.0,-2831081.07,-9925436.0,-6902626.0,-32136672.07
3239153.65,6350674.85,1027216.0,3372213.0,908586.75,7684906.0,3559463.12,9919639.0,4953377.0,41015229.37,-2168833.71,-3429369.0,-7114666.0,-1641865.0,-4919185.13,-19273918.84
9184436.0,4729719.91,6819423.0,2153613.0,29632.41,9913704.0,9902362.0,1845071.68,1983974.53,46561936.53,-7319416.42,-5819431.0,-7596465.54,-3886222.61,-8766897.0,-33388432.57
6302070.0,4146105.0,7037676.0,1037196.92,814047.74,9207730.0,6983487.0,1680145.0,1434220.19,38642677.85,-6296782.0,-1203606.0,-8275729.8,-270259.0,-1477742.0,-17524118.8
4350352.33,5236977.0,9237333.0,3793872.88,4139619.55,5250667.45,4627978.0,5733137.0,4841810.2,47211747.41,-2952027.22,-9979545.0,-9259750.0,-57600.0,-3912672.0,-26161594.22
7070659.0,8167152.0,6667448.66,4501283.0,1227956.88,3130048.15,6460779.07,8986506.0,8414717.0,54626549.76,-6327563.0,-7467757.0,-3700253.0,-2296010.0,-3372070.04,-23163653.04
9157732.0,1319996.53,9839546.0,2280804.56,8574757.0,1491157.44,8225043.0,5923717.92,8911193.0,55723947.45,-6635363.0,-1536742.0,-753390.0,-7835189.0,-4670915.0,-21431599.0
2492830.57,38266.6,9881989.0,8559674.0,6839874.58,3739992.25,3044853.69,1721769.0,6812931.2,43132180.89,-6644502.0,-9860138.0,-2946064.0,-7111376.1,-4279133.3,-30841213.4
7463409.31,6238522.57,2375471.0,593772.86,9204858.0,1925037.13,4836962.0,7816837.0,4206432.0,44661301.87,-4143032.66,-7912158.0,-6744978.98,-4618181.67,-2047700.54,-25466051.85
2461345.35,3730298.0,6023891.0,1462851.48,8818491.0,129390.9,9398721.0,8049807.0,2414646.0,42489441.73,-969724.0,-9394680.0,-1367198.0,-9399956.0,-8405356.0,-29536914.0
